,school,season,conf_abbr,wins,losses,win_loss_pct,wins_conf,losses_conf,win_loss_pct_conf,srs,sos,pts_per_g,opp_pts_per_g,rank_pre,rank_min,rank_final,round_max,seed,coaches
1776,bucknell,2014-15,Patriot,19,15,.559,13,5,.722,-3.66,-2.75,68.8,69.0,,,,,,Dave Paulsen
1777,bucknell,2013-14,Patriot,16,14,.533,11,7,.611,-1.30,-3.14,65.9,64.1,,,,,,Dave Paulsen
1778,bucknell,2012-13,Patriot,28,6,.824,12,2,.857,6.95,-1.96,67.0,57.8,,,,Lost Second Round,11,Dave Paulsen
1779,bucknell,2011-12,Patriot,25,10,.714,12,2,.857,3.57,-3.08,68.9,61.3,,,,,,Dave Paulsen
1780,bucknell,2010-11,Patriot,25,9,.735,13,1,.929,2.39,-3.87,70.2,63.9,,,,Lost Second Round,14,Dave Paulsen
1781,bucknell,2009-10,Patriot,14,17,.452,9,5,.643,-7.94,-6.84,67.0,68.0,,,,,,Dave Paulsen
1782,bucknell,2008-09,Patriot,7,23,.233,4,10,.286,-11.59,-4.12,64.3,71.7,,,,,,Dave Paulsen
1783,bucknell,2007-08,Patriot,12,19,.387,6,8,.429,-6.88,-3.88,62.1,65.3,,,,,,Pat Flannery
1784,bucknell,2006-07,Patriot,22,9,.710,13,1,.929,2.84,-3.03,63.4,57.8,,,,,,Pat Flannery
1785,bucknell,2005-06,Patriot,27,5,.844,14,0,1.000,7.29,-2.29,66.1,55.8,,24,,Lost Second Round,9,Pat Flannery
1786,bucknell,2004-05,Patriot,23,10,.697,10*,4*,.714,2.12,-2.19,63.5,59.0,,,,Lost Second Round,14,Pat Flannery
1787,bucknell,2003-04,Patriot,14,15,.483,9,5,.643,-4.21,-6.65,64.9,60.7,,,,,,Pat Flannery
1788,bucknell,2002-03,Patriot,14,15,.483,7,7,.500,-6.61,-4.97,58.2,58.8,,,,,,Pat Flannery
1789,bucknell,2001-02,Patriot,13,16,.448,8,6,.571,-10.24,-7.07,61.8,64.9,,,,,,Pat Flannery
1790,bucknell,2000-01,Patriot,14,15,.483,4,8,.333,-12.19,-6.27,65.8,70.4,,,,,,Pat Flannery
1791,bucknell,1999-00,Patriot,17,11,.607,8,4,.667,-5.50,-6.76,63.9,61.4,,,,,,Pat Flannery
1792,bucknell,1998-99,Patriot,16,13,.552,9,3,.750,-5.30,-7.82,66.9,61.3,,,,,,Pat Flannery
1793,bucknell,1997-98,Patriot,13,15,.464,8,4,.667,-6.81,-6.81,69.5,68.6,,,,,,Pat Flannery
1794,bucknell,1996-97,Patriot,18,11,.621,9,3,.750,-4.18,-8.89,70.3,64.5,,,,,,Pat Flannery
1795,bucknell,1995-96,Patriot,17,11,.607,8,4,.667,-5.71,-7.33,70.8,66.6,,,,,,Pat Flannery
1796,bucknell,1994-95,Patriot,13,14,.481,11,3,.786,-7.21,-8.88,69.9,68.2,,,,,,Pat Flannery
1797,bucknell,1993-94,Patriot,10,17,.370,6,8,.429,-9.44,-8.86,83.1,82.1,,,,,,Charles Woollum
1798,bucknell,1992-93,Patriot,23,6,.793,13,1,.929,-0.11,-8.57,81.0,71.8,,,,,,Charles Woollum
1799,bucknell,1991-92,Patriot,21,9,.700,11,3,.786,-1.11,-6.59,81.4,74.7,,,,,,Charles Woollum
1800,bucknell,1990-91,Patriot,18,13,.581,7,5,.583,-1.60,-5.83,79.7,74.1,,,,,,Charles Woollum
1801,bucknell,1989-90,ECC,15,14,.517,6,8,.429,-7.50,-7.27,77.0,74.5,,,,,,Charles Woollum
1802,bucknell,1988-89,ECC,23,8,.742,11,3,.786,-3.37,-7.33,81.0,75.5,,,,Lost First Round,15,Charles Woollum
1803,bucknell,1987-88,ECC,16,12,.571,7,7,.500,-6.41,-7.05,83.3,79.2,,,,,,Charles Woollum
1804,bucknell,1986-87,ECC,22,9,.710,11,3,.786,-6.29,-7.04,79.0,75.1,,,,Lost First Round,16,Charles Woollum
1805,bucknell,1985-86,ECC,17,12,.586,8,6,.571,-12.23,-9.75,70.8,70.0,,,,,,Charles Woollum
1806,bucknell,1984-85,ECC,19,10,.655,10,4,.714,-6.63,-8.91,71.4,66.9,,,,,,Charles Woollum
1807,bucknell,1983-84,ECC,24,5,.828,14,2,.875,-0.22,-9.78,69.3,57.3,,,,,,Charles Woollum
1808,bucknell,1982-83,ECC,17,11,.607,8,5,.615,-6.77,-7.02,62.6,59.5,,,,,,Charles Woollum
1809,bucknell,1981-82,ECC,7,20,.259,3,13,.188,-14.98,-6.98,62.1,67.4,,,,,,Charles Woollum
1810,bucknell,1980-81,ECC,12,16,.429,6,10,.375,-11.07,-6.90,66.6,68.0,,,,,,Charles Woollum
1811,bucknell,1979-80,ECC,20,7,.741,13,3,.813,-5.14,-8.45,75.6,70.4,,,,,,Charles Woollum
1812,bucknell,1978-79,ECC,18,9,.667,12,6,.667,-6.28,-7.67,77.4,73.9,,,,,,Charles Woollum
1813,bucknell,1977-78,ECC,13,15,.464,5,5,.500,-14.90,-8.70,73.7,74.8,,,,,,Charles Woollum
1814,bucknell,1976-77,ECC,10,15,.400,5,5,.500,-14.28,-5.98,70.4,76.0,,,,,,Charles Woollum
1815,bucknell,1975-76,ECC,13,13,.500,5,5,.500,-11.90,-7.06,71.2,73.2,,,,,,Charles Woollum
1816,bucknell,1974-75,ECC,14,12,.538,4,4,.500,-9.47,-7.52,72.4,70.6,,,,,,Jim Valvano
1817,bucknell,1973-74,Mid-Atl,8,16,.333,2,8,.200,-20.52,-7.58,63.3,69.4,,,,,,Jim Valvano
1818,bucknell,1972-73,Mid-Atl,11,14,.440,6,4,.600,-10.91,-8.86,65.8,66.1,,,,,,Jim Valvano
1819,bucknell,1971-72,Mid-Atl,5,18,.217,3,7,.300,-13.13,-4.18,71.7,79.0,,,,,,Don Smith
1820,bucknell,1970-71,Mid-Atl,9,14,.391,4,6,.400,-19.92,-10.20,67.5,72.8,,,,,,Don Smith
1821,bucknell,1969-70,Mid-Atl,6,17,.261,3,7,.300,-19.56,-11.66,71.1,76.7,,,,,,Don Smith
1822,bucknell,1968-69,Mid-Atl,13,11,.542,,,,-6.68,-11.68,78.0,69.2,,,,,,Don Smith
1823,bucknell,1967-68,Mid-Atl,12,11,.522,,,,-12.23,-12.05,80.3,78.2,,,,,,Don Smith
1824,bucknell,1966-67,Mid-Atl,11,11,.500,,,,-15.57,-12.44,66.4,68.8,,,,,,Don Smith
1825,bucknell,1965-66,Mid-Atl,15,10,.600,,,,-17.75,-12.00,70.2,71.6,,,,,,Don Smith
1826,bucknell,1964-65,Mid-Atl,11,13,.458,,,,-15.54,-11.48,64.7,63.3,,,,,,Don Smith
1827,bucknell,1963-64,Mid-Atl,8,13,.381,3,7,.300,-18.24,-10.38,67.4,70.7,,,,,,Gene Evans
1828,bucknell,1962-63,Mid-Atl,7,16,.304,2,8,.200,-15.06,-8.84,64.8,71.7,,,,,,Gene Evans
1829,bucknell,1961-62,Mid-Atl,7,15,.318,2,9,.182,-12.71,-6.36,65.3,69.6,,,,,,Ben Kribbs
1830,bucknell,1960-61,Mid-Atl,12,11,.522,5,6,.455,-7.55,-7.34,76.6,74.9,,,,,,Ben Kribbs
1831,bucknell,1959-60,Mid-Atl,10,11,.476,6,5,.545,-14.53,-9.59,67.7,68.9,,,,,,Ben Kribbs
1832,bucknell,1958-59,Mid-Atl,16,7,.696,6,5,.545,-1.84,-7.42,,,,,,,,Ben Kribbs
1833,bucknell,1957-58,Ind,16,8,.667,,,,-6.32,-6.85,,,,,,,,Ben Kribbs
1834,bucknell,1956-57,Ind,16,8,.667,,,,-4.43,-4.24,,,,,,,,Ben Kribbs
1835,bucknell,1955-56,Ind,10,14,.417,,,,-19.56,-6.84,,,,,,,,Ben Kribbs
1836,bucknell,1954-55,Ind,3,18,.143,,,,-23.35,-5.52,,,,,,,,Ben Kribbs
1837,bucknell,1953-54,Ind,4,16,.200,,,,-18.25,-3.65,,,,,,,,Ben Kribbs
1838,bucknell,1952-53,Ind,3,16,.158,,,,-32.70,-7.20,,,,,,,,Ben Kribbs
1839,bucknell,1951-52,Ind,8,16,.333,,,,-12.96,-5.21,,,,,,,,Jack Guy
1840,bucknell,1950-51,Ind,9,13,.409,,,,-10.67,-6.89,,,,,,,,Jack Guy
1841,bucknell,1949-50,Ind,5,16,.238,,,,-12.31,-6.58,,,,,,,,Jack Guy
1842,bucknell,1948-49,MASCN,2,18,.100,0,8,.000,,,51.0,70.0,,,,,,Jack Guy
1843,bucknell,1947-48,MASCN,5,17,.227,2,6,.250,,,,,,,,,,Jack Guy
1844,bucknell,1946-47,MASCN,11,8,.579,6,3,.667,,,,,,,,,,Woody Ludwig
1845,bucknell,1945-46,MASCN,6,11,.353,2,6,.250,,,,,,,,,,Woody Ludwig
1846,bucknell,1944-45,Ind,10,7,.588,,,,,,,,,,,,,Woody Ludwig
1847,bucknell,1943-44,Ind,9,3,.750,,,,,,,,,,,,,Woody Ludwig
1848,bucknell,1942-43,Ind,5,8,.385,,,,,,,,,,,,,John Sitarski
1849,bucknell,1941-42,Ind,9,9,.500,,,,,,,,,,,,,Malcolm Musser
1850,bucknell,1940-41,Ind,10,7,.588,,,,,,,,,,,,,Malcolm Musser
1851,bucknell,1939-40,Ind,13,7,.650,,,,,,,,,,,,,Malcolm Musser
1852,buffalo,2019-20,MAC,20,12,.625,11,7,.611,1.80,0.06,78.6,75.8,,,,,,Jim Whitesell
1853,buffalo,2018-19,MAC,32,4,.889,16,2,.889,15.56,2.62,84.4,70.8,,14,15,Lost Second Round,6,Nate Oats
1854,buffalo,2017-18,MAC,27,9,.750,15,3,.833,7.99,0.25,84.6,76.2,,,,Lost Second Round,13,Nate Oats
1855,buffalo,2016-17,MAC,17,15,.531,11,7,.611,0.92,-1.01,77.7,74.2,,,,,,Nate Oats
1856,buffalo,2015-16,MAC,20,15,.571,10,8,.556,1.34,0.90,77.4,75.3,,,,Lost First Round,14,Nate Oats
1857,buffalo,2014-15,MAC,23,10,.697,12,6,.667,7.93,1.60,74.6,68.3,,,,Lost Second Round,12,Bobby Hurley
1858,buffalo,2013-14,MAC,19,10,.655,13,5,.722,3.58,-2.13,73.5,67.3,,,,,,Bobby Hurley
1859,buffalo,2012-13,MAC,14,20,.412,7,9,.438,-1.94,-0.35,66.9,67.3,,,,,,Reggie Witherspoon
1860,buffalo,2011-12,MAC,20,11,.645,12,4,.750,4.15,0.15,73.0,67.4,,,,,,Reggie Witherspoon
1861,buffalo,2010-11,MAC,20,14,.588,8,8,.500,2.93,-2.22,70.6,64.6,,,,,,Reggie Witherspoon
1862,buffalo,2009-10,MAC,18,12,.600,9,7,.563,-2.03,-2.27,72.3,71.2,,,,,,Reggie Witherspoon
1863,buffalo,2008-09,MAC,21,12,.636,11,5,.688,1.44,-0.90,65.3,63.0,,,,,,Reggie Witherspoon
1864,buffalo,2007-08,MAC,10,20,.333,3,13,.188,-3.90,0.61,71.5,75.0,,,,,,Reggie Witherspoon
1865,buffalo,2006-07,MAC,12,19,.387,4,12,.250,-3.92,-0.15,68.0,71.8,,,,,,Reggie Witherspoon
1866,buffalo,2005-06,MAC,19,13,.594,8,10,.444,-0.10,-1.22,72.4,70.2,,,,,,Reggie Witherspoon
1867,buffalo,2004-05,MAC,23,10,.697,11,7,.611,5.96,2.39,74.6,71.0,,,,,,Reggie Witherspoon
1868,buffalo,2003-04,MAC,17,12,.586,11,7,.611,2.36,-1.19,75.0,71.4,,,,,,Reggie Witherspoon
1869,buffalo,2002-03,MAC,5,23,.179,2,16,.111,-7.96,-0.57,64.8,72.2,,,,,,Reggie Witherspoon
1870,buffalo,2001-02,MAC,12,18,.400,7,11,.389,-2.78,-0.48,67.3,69.6,,,,,,Reggie Witherspoon
1871,buffalo,2000-01,MAC,4,24,.143,2,16,.111,-9.02,0.70,66.9,76.6,,,,,,Reggie Witherspoon
1872,buffalo,1999-00,MAC,5,23,.179,3,15,.167,-14.00,1.46,67.1,82.5,,,,,,Reggie Witherspoon
1873,buffalo,1998-99,MAC,5,24,.172,1,17,.056,-15.04,0.54,58.9,73.8,,,,,,Tim Cohane
1874,buffalo,1997-98,Mid-Cont,15,13,.536,9,7,.563,-6.20,-6.39,74.9,72.6,,,,,,Tim Cohane
1875,buffalo,1996-97,Mid-Cont,17,11,.607,11,5,.688,-4.10,-6.31,71.5,69.3,,,,,,Tim Cohane
1876,buffalo,1995-96,Mid-Cont,13,14,.481,10,8,.556,-11.68,-9.75,67.3,69.2,,,,,,Tim Cohane
1877,buffalo,1994-95,Mid-Cont,18,10,.643,12,6,.667,-5.29,-9.33,76.9,73.3,,,,,,Tim Cohane
1878,buffalo,1993-94,ECC,10,18,.357,3,2,.600,-13.83,-7.61,70.4,76.1,,,,,,Tim Cohane
1879,buffalo,1992-93,Ind,5,22,.185,,,,-18.75,-5.45,65.9,79.3,,,,,,Dan Bazzani
1880,buffalo,1991-92,ECC,2,26,.071,0,12,.000,-29.93,-9.54,62.9,82.4,,,,,,Dan Bazzani
1881,buffalo,1976-77,Ind,5,21,.192,,,,-18.72,-4.22,77.3,90.1,,,,,,Leo Richardson
1882,buffalo,1975-76,Ind,10,16,.385,,,,-13.83,-4.83,78.4,83.5,,,,,,Leo Richardson
1883,buffalo,1974-75,Ind,8,17,.320,,,,-16.02,-6.28,73.6,79.8,,,,,,Leo Richardson
1884,buffalo,1973-74,Ind,5,20,.200,,,,-19.48,-5.98,78.2,86.4,,,,,,Leo Richardson
1885,butler,2019-20,Big East,22,9,.710,10,8,.556,15.56,9.14,68.5,62.1,,5,,,,LaVall Jordan
1886,butler,2018-19,Big East,16,17,.485,7,11,.389,9.22,8.10,71.9,70.8,,,,,,LaVall Jordan
1887,butler,2017-18,Big East,21,14,.600,9,9,.500,16.92,10.55,78.9,72.6,,,,Lost Second Round,10,LaVall Jordan
1888,butler,2016-17,Big East,25,9,.735,12,6,.667,17.70,10.23,76.3,68.9,,11,21,Lost Regional Semifinal,4,Chris Holtmann
1889,butler,2015-16,Big East,22,11,.667,10,8,.556,16.46,7.55,79.9,71.0,24,9,,Lost Second Round,9,Chris Holtmann
1890,butler,2014-15,Big East,23,11,.676,12,6,.667,16.64,8.62,69.0,61.0,,15,24,Lost Third Round,6,Chris Holtmann
1891,butler,2013-14,Big East,14,17,.452,4,14,.222,7.04,6.98,68.5,66.6,,,,,,Brandon Miller
1892,butler,2012-13,A-10,27,9,.750,11,5,.688,10.99,6.08,69.3,63.9,,9,,Lost Third Round,6,Brad Stevens
1893,butler,2011-12,Horizon,22,15,.595,11,7,.611,2.86,1.14,63.6,60.7,,,,,,Brad Stevens
1894,butler,2010-11,Horizon,28,10,.737,13,5,.722,11.53,5.02,71.2,64.1,17,16,,Lost National Final,8,Brad Stevens
1895,butler,2009-10,Horizon,33,5,.868,18,0,1.000,14.37,5.08,68.7,59.4,11,11,11,Lost National Final,5,Brad Stevens
1896,butler,2008-09,Horizon,26,6,.813,15,3,.833,10.07,2.07,67.8,57.9,,11,22,Lost First Round,9,Brad Stevens
1897,butler,2007-08,Horizon,30,4,.882,16,2,.889,13.00,2.64,68.8,58.4,,8,11,Lost Second Round,7,Brad Stevens
1898,butler,2006-07,Horizon,29,7,.806,13,3,.813,14.34,3.94,67.6,57.1,,10,21,Lost Regional Semifinal,5,Todd Lickliter
1899,butler,2005-06,Horizon,20,13,.606,11,5,.688,6.22,0.44,68.3,61.6,,,,,,Todd Lickliter
1900,butler,2004-05,Horizon,13,15,.464,7,9,.438,0.62,-0.85,64.7,61.0,,,,,,Todd Lickliter
1901,butler,2003-04,Horizon,16,14,.533,8,8,.500,1.80,-0.03,62.4,60.2,,,,,,Todd Lickliter
1902,butler,2002-03,Horizon,27,6,.818,14,2,.875,9.11,2.23,67.5,60.2,,,,Lost Regional Semifinal,12,Todd Lickliter
1903,butler,2001-02,Horizon,26,6,.813,12,4,.750,11.14,-0.40,70.3,57.8,,20,,,,Todd Lickliter
1904,butler,2000-01,MW Coll,24,8,.750,11,3,.786,12.55,3.98,69.6,60.8,,,,Lost Second Round,10,Thad Matta
1905,butler,1999-00,MW Coll,23,8,.742,12,2,.857,12.23,0.01,68.0,55.7,,,,Lost First Round,12,Barry Collier
1906,butler,1998-99,MW Coll,22,10,.688,11,3,.786,5.04,1.40,63.5,60.0,,,,,,Barry Collier
1907,butler,1997-98,MW Coll,22,11,.667,8,6,.571,4.86,2.76,67.5,62.2,,,,Lost First Round,13,Barry Collier
1908,butler,1996-97,MW Coll,23,10,.697,12,4,.750,7.62,-0.16,69.7,60.7,,,,Lost First Round,14,Barry Collier
1909,butler,1995-96,MW Coll,19,8,.704,12,4,.750,1.56,-2.67,71.2,67.0,,,,,,Barry Collier
1910,butler,1994-95,MW Coll,15,12,.556,8,7,.533,-0.99,-2.30,73.5,71.1,,,,,,Barry Collier
1911,butler,1993-94,MW Coll,16,13,.552,6,4,.600,1.51,-0.03,74.7,72.6,,,,,,Barry Collier
1912,butler,1992-93,MW Coll,11,17,.393,5,9,.357,-1.51,3.20,67.8,70.9,,,,,,Barry Collier
1913,butler,1991-92,MW Coll,21,10,.677,7,3,.700,7.40,4.43,80.7,77.8,,,,,,Barry Collier
1914,butler,1990-91,MW Coll,18,11,.621,10,4,.714,1.08,-1.99,84.1,81.1,,,,,,Barry Collier
1915,butler,1989-90,MW Coll,6,22,.214,2,12,.143,-3.45,4.30,63.1,70.8,,,,,,Barry Collier
1916,butler,1988-89,MW Coll,11,17,.393,3,9,.250,-1.43,1.36,68.8,71.5,,,,,,Joe Sexson
1917,butler,1987-88,MW Coll,14,14,.500,5,5,.500,-1.57,-0.13,66.4,66.8,,,,,,Joe Sexson
1918,butler,1986-87,MW Coll,12,16,.429,5,7,.417,-3.18,-2.07,72.7,73.8,,,,,,Joe Sexson
1919,butler,1985-86,MW Coll,9,19,.321,2,10,.167,-6.75,0.37,67.0,71.3,,,,,,Joe Sexson
1920,butler,1984-85,MW City,19,10,.655,9,5,.643,0.76,0.64,68.2,66.9,,,,,,Joe Sexson
1921,butler,1983-84,MW City,13,15,.464,7,7,.500,-1.02,-2.15,73.4,70.8,,,,,,Joe Sexson
1922,butler,1982-83,MW City,15,13,.536,9,5,.643,-3.93,-3.47,66.9,65.1,,,,,,Joe Sexson
1923,butler,1981-82,MW City,7,20,.259,3,9,.250,-9.35,-1.35,63.6,71.0,,,,,,Joe Sexson
1924,butler,1980-81,MW City,5,22,.185,1,10,.091,-9.66,0.26,68.3,75.0,,,,,,Joe Sexson
1925,butler,1979-80,MW City,12,15,.444,2,3,.400,-4.64,1.83,76.0,77.2,,,,,,Joe Sexson
1926,butler,1978-79,Ind,11,16,.407,,,,-5.79,-0.64,74.7,77.7,,,,,,Joe Sexson
1927,butler,1977-78,Ind,15,11,.577,,,,-7.70,-1.29,72.8,73.1,,,,,,Joe Sexson
1928,butler,1976-77,Ind,13,14,.481,,,,-7.28,1.04,66.5,69.7,,,,,,George Theofanis
1929,butler,1975-76,Ind,12,15,.444,,,,-2.43,2.64,68.7,68.6,,,,,,George Theofanis
1930,butler,1974-75,Ind,10,16,.385,,,,-6.99,1.47,73.0,76.8,,,,,,George Theofanis
1931,butler,1973-74,Ind,14,12,.538,,,,-3.89,1.95,72.0,72.4,,,,,,George Theofanis
1932,butler,1972-73,Ind,14,12,.538,,,,-3.10,3.82,70.0,70.0,,,,,,George Theofanis
1933,butler,1971-72,Ind,6,20,.231,,,,-8.24,1.08,77.8,86.3,,,,,,George Theofanis
1934,butler,1970-71,Ind,10,16,.385,,,,-8.43,3.12,88.5,92.1,,,,,,George Theofanis
1935,butler,1969-70,Ind,15,11,.577,,,,-5.34,4.39,89.0,88.0,,,,,,Tony Hinkle
1936,butler,1968-69,Ind,11,15,.423,,,,-4.29,9.71,76.0,80.8,,,,,,Tony Hinkle
1937,butler,1967-68,Ind,11,14,.440,,,,-1.33,4.49,72.6,76.1,,,,,,Tony Hinkle
1938,butler,1966-67,Ind,9,17,.346,,,,-4.76,5.64,75.1,78.6,,,,,,Tony Hinkle
1939,butler,1965-66,Ind,16,10,.615,,,,0.86,1.44,81.5,77.3,,,,,,Tony Hinkle
1940,butler,1964-65,Ind,11,15,.423,,,,-6.90,4.47,80.2,82.5,,,,,,Tony Hinkle
1941,butler,1963-64,Ind,13,13,.500,,,,1.94,9.35,71.7,71.3,,,,,,Tony Hinkle
1942,butler,1962-63,Ind,16,10,.615,,,,0.85,6.39,71.3,67.8,,,,,,Tony Hinkle
1943,butler,1961-62,Ind,22,6,.786,,,,7.54,4.85,74.3,68.7,,,,Lost Regional Semifinal,,Tony Hinkle
1944,butler,1960-61,Ind,15,11,.577,,,,-0.81,3.27,,,,,,,,Tony Hinkle
1945,butler,1959-60,Ind,15,11,.577,,,,1.70,10.37,77.5,75.8,,,,,,Tony Hinkle
1946,butler,1958-59,Ind,19,9,.679,,,,3.66,6.37,,,,,,,,Tony Hinkle
1947,butler,1957-58,Ind,15,10,.600,,,,2.13,3.67,,,,,,,,Tony Hinkle
1948,butler,1956-57,Ind,11,14,.440,,,,1.42,5.42,,,,,,,,Tony Hinkle
1949,butler,1955-56,Ind,14,9,.609,,,,-0.24,5.58,,,,,,,,Tony Hinkle
1950,butler,1954-55,Ind,10,14,.417,,,,-8.01,5.99,,,,,,,,Tony Hinkle
1951,butler,1953-54,Ind,13,12,.520,,,,-2.86,6.39,,,,,,,,Tony Hinkle
1952,butler,1952-53,Ind,14,9,.609,,,,-1.03,5.79,,,,,,,,Tony Hinkle
1953,butler,1951-52,Ind,12,12,.500,,,,-3.08,4.34,,,,,,,,Tony Hinkle
1954,butler,1950-51,Ind,5,19,.208,,,,-9.08,4.00,,,,,,,,Tony Hinkle
1955,butler,1949-50,MAC,12,12,.500,6,4,.600,1.44,0.86,,,,,,,,Tony Hinkle
1956,butler,1948-49,MAC,18,5,.783,8,2,.800,,,60.3,49.7,,11,18,,,Tony Hinkle
1957,butler,1947-48,MAC,14,7,.667,4,2,.667,,,,,,,,,,Tony Hinkle
1958,butler,1946-47,MAC,16,7,.696,6,2,.750,,,,,,,,,,Tony Hinkle
1959,butler,1945-46,Ind,12,8,.600,,,,,,,,,,,,,Tony Hinkle
1960,butler,1944-45,Ind,14,6,.700,,,,,,,,,,,,,Pop Hedden
1961,butler,1942-43,Ind,4,9,.308,,,,,,,,,,,,,Pop Hedden
1962,butler,1941-42,Ind,13,9,.591,,,,,,,,,,,,,Tony Hinkle
1963,butler,1940-41,Ind,13,9,.591,,,,,,,,,,,,,Tony Hinkle
1964,butler,1939-40,Ind,17,6,.739,,,,,,,,,,,,,Tony Hinkle
1965,cal-poly,2019-20,Big West,7,23,.233,4,12,.250,-10.00,-0.42,67.6,74.9,,,,,,John Smith
1966,cal-poly,2018-19,Big West,6,23,.207,2,14,.125,-13.95,-3.54,66.6,75.3,,,,,,Joe Callero
1967,cal-poly,2017-18,Big West,9,22,.290,4,12,.250,-11.55,-1.83,67.2,74.3,,,,,,Joe Callero
1968,cal-poly,2016-17,Big West,11,20,.355,6,10,.375,-10.71,-4.22,67.2,72.3,,,,,,Joe Callero
1969,cal-poly,2015-16,Big West,10,20,.333,4,12,.250,-3.49,0.90,72.4,75.2,,,,,,Joe Callero
1970,cal-poly,2014-15,Big West,13,16,.448,6,10,.375,-0.57,0.43,60.4,59.3,,,,,,Joe Callero
1971,cal-poly,2013-14,Big West,14,20,.412,6,10,.375,-1.34,1.69,63.0,63.6,,,,Lost Second Round,16,Joe Callero
1972,cal-poly,2012-13,Big West,18,14,.563,12,6,.667,-0.46,-0.62,64.8,63.1,,,,,,Joe Callero
1973,cal-poly,2011-12,Big West,18,15,.545,8,8,.500,-0.58,-3.78,64.7,60.5,,,,,,Joe Callero
1974,cal-poly,2010-11,Big West,15,15,.500,10,6,.625,-1.84,-2.39,59.3,58.9,,,,,,Joe Callero
1975,cal-poly,2009-10,Big West,12,19,.387,7,9,.438,-7.99,-2.31,70.2,75.3,,,,,,Joe Callero
1976,cal-poly,2008-09,Big West,7,21,.250,3,13,.188,-8.32,-1.32,65.1,70.1,,,,,,Kevin Bromley
1977,cal-poly,2007-08,Big West,12,18,.400,7,9,.438,-9.48,-2.08,63.2,69.0,,,,,,Kevin Bromley
1978,cal-poly,2006-07,Big West,19,11,.633,9,5,.643,-2.33,-3.83,75.5,72.0,,,,,,Kevin Bromley
1979,cal-poly,2005-06,Big West,10,19,.345,7,7,.500,-6.00,-0.56,65.8,70.8,,,,,,Kevin Bromley
1980,cal-poly,2004-05,Big West,5,22,.185,3,15,.167,-12.76,-0.55,67.9,79.5,,,,,,Kevin Bromley
1981,cal-poly,2003-04,Big West,11,16,.407,6,12,.333,-3.39,-0.20,70.4,73.2,,,,,,Kevin Bromley
1982,cal-poly,2002-03,Big West,16,14,.533,10,8,.556,-2.37,-1.51,68.2,68.6,,,,,,Kevin Bromley
1983,cal-poly,2001-02,Big West,15,12,.556,9,9,.500,-1.28,-1.48,69.3,67.9,,,,,,Kevin Bromley
1984,cal-poly,2000-01,Big West,9,19,.321,3,13,.188,-8.24,-1.33,80.0,81.2,,,,,,Jeff Schneider
1985,cal-poly,1999-00,Big West,10,18,.357,5,11,.313,-5.59,-0.11,78.2,81.4,,,,,,Jeff Schneider
1986,cal-poly,1998-99,Big West,11,16,.407,6,10,.375,-7.06,-3.90,84.9,85.1,,,,,,Jeff Schneider
1987,cal-poly,1997-98,Big West,14,14,.500,7,9,.438,-7.95,-3.47,84.5,85.6,,,,,,Jeff Schneider
1988,cal-poly,1996-97,Big West,14,16,.467,6,10,.375,-0.69,-1.84,81.5,77.5,,,,,,Jeff Schneider
1989,cal-poly,1995-96,AWC,16,13,.552,5,1,.833,-7.45,-6.69,80.3,76.1,,,,,,Jeff Schneider
1990,cal-poly,1994-95,AWC,1,26,.037,0,6,.000,-30.38,-0.65,55.3,84.2,,,,,,Steve Beason
1991,cal-state-bakersfield,2019-20,WAC,12,19,.387,6,10,.375,-7.11,-3.26,68.0,67.6,,,,,,Rod Barnes
1992,cal-state-bakersfield,2018-19,WAC,18,16,.529,7,9,.438,-5.12,-2.63,70.9,70.9,,,,,,Rod Barnes
1993,cal-state-bakersfield,2017-18,WAC,12,18,.400,5,9,.357,-6.58,-0.73,66.0,68.9,,,,,,Rod Barnes
1994,cal-state-bakersfield,2016-17,WAC,25,10,.714,12,2,.857,3.21,-1.94,71.5,63.9,,,,,,Rod Barnes
1995,cal-state-bakersfield,2015-16,WAC,24,9,.727,11,3,.786,2.58,-5.15,72.9,63.8,,,,Lost First Round,15,Rod Barnes
1996,cal-state-bakersfield,2014-15,WAC,14,19,.424,7,7,.500,-6.40,-5.80,63.6,61.5,,,,,,Rod Barnes
1997,cal-state-bakersfield,2013-14,WAC,13,19,.406,5,11,.313,-4.86,-4.31,69.2,68.4,,,,,,Rod Barnes
1998,cal-state-bakersfield,2012-13,Ind,14,16,.467,0,0,,-6.44,-2.17,68.0,69.0,,,,,,Rod Barnes
1999,cal-state-bakersfield,2011-12,Ind,16,15,.516,0,0,,-7.15,-3.65,68.4,69.5,,,,,,Rod Barnes
2000,cal-state-bakersfield,2010-11,Ind,9,19,.321,,,,-11.44,-2.16,68.1,77.4,,,,,,Keith Brown
2001,cal-state-fullerton,2019-20,Big West,11,20,.355,6,10,.375,-6.79,-1.38,68.6,71.4,,,,,,Dedrique Taylor
2002,cal-state-fullerton,2018-19,Big West,16,18,.471,10,6,.625,-3.29,-1.14,71.7,71.0,,,,,,Dedrique Taylor
2003,cal-state-fullerton,2017-18,Big West,20,12,.625,10,6,.625,-0.92,-1.02,72.4,70.2,,,,Lost First Round,15,Dedrique Taylor
2004,cal-state-fullerton,2016-17,Big West,17,15,.531,10,6,.625,-7.55,-6.85,73.5,71.3,,,,,,Dedrique Taylor
